pH,Turbidity,Dissolved_Oxygen,Conductivity,Nitrate,Phosphate,Temperature,TDS,Water_Quality
6.22556551819578,1.3686777137222055,7.545804742493026,563.8549015300828,2.6141436505117928,0.9572874182844594,23.815910784815706,248.19945460636976,1
6.16265536314353,14.248915851366796,9.26888900191519,719.6600760866037,9.153762419741764,0.6346738711625576,28.56649088310316,491.67850092592124,0
7.568768075675939,5.7972891462300105,10.504024149612889,402.5496682889903,1.7721232334939585,1.1202334723525114,28.661740398252622,745.6230587561857,1
7.949368019999576,3.3916771473039886,7.92809906508253,353.82800483207006,5.5279825998804135,1.17716956079124,28.98782811342977,725.1860661268113,1
6.949592914893766,4.954945328210606,7.709990613954652,512.7283446643364,5.601283230412168,2.597469149867857,23.52399373448652,414.3143130488846,1
7.702473028524417,5.542626776906635,6.684790339119685,365.88082961400374,5.499780613439055,1.6024490195825187,28.07273618825434,243.3829127247115,1
7.253145217533344,5.552795956710106,6.935150067763483,370.79083304613937,1.6268787348740261,1.3814773196112196,30.545497327383593,413.7640559300855,1
6.548416171776413,5.389960808547667,8.443762636576054,419.68476091022455,0.23643813007063924,0.1316836397813908,24.47613994159233,406.30446985361755,1
7.25297692385589,5.106780011538774,7.027687001905381,697.912343372532,4.030962028489502,2.0986844314712627,22.432558181129732,589.2893566609555,1
8.076625596526178,3.6033022592616133,7.256576329248879,555.594870769294,6.512309026999685,0.6609811330299085,31.71373801658383,478.9996994191757,2
6.974921772623034,9.145790247576441,7.461979087874363,571.3230603416774,12.813235819194347,0.31004628478263485,21.727771332243464,349.3471576525716,1
8.095250559069804,3.7770980472407496,6.613757833638786,691.178150521237,6.580778215888592,4.202307220469518,28.147382485572386,720.8526134521336,1
5.5,3.466458747696599,7.387531111383673,585.3799440112987,1.7428347814297576,0.490847364020077,24.707888447400695,528.0851734889668,1
7.575331753062657,3.801229989546193,4.470890806813798,280.2891584797444,4.21182194991566,2.8127047077831495,15.792171917577198,587.0831305461882,1
7.0609329477667195,4.003726255142518,8.323253824527693,583.1073546211701,4.4197751278972,1.2721827757344553,30.642970337392903,155.00291317374655,1
6.790694854673893,0.6729957949050629,11.027657758458082,602.1382285672886,11.619904043432147,1.5125036887832202,11.21073185226316,50.0,1
7.064232543574851,1.619138270943448,6.6719345772554,547.7797279039643,6.710877679489073,0.9646493409896014,15.079359666211955,212.49084371111837,2
5.608701759779375,3.0737752216525567,8.060755717502504,420.68371893106735,2.0144804656706414,0.38617074034294574,27.636650397403358,403.89131487864483,1
6.846229678513741,0.6361161135135212,8.777364480369277,531.9497559002626,3.200904365555208,1.755382382764661,27.635355993390576,615.2712035227618,1
7.249978800058223,3.3875533672859834,9.420322909076193,446.964041805353,8.534017473679516,1.1966078913384597,21.81210071061232,50.0,1
8.034525831319062,3.965186963342143,7.103517766889731,303.28674356273257,5.854650847314716,1.181848266597471,25.739110451516225,818.5704128743974,1
6.637210847208447,1.023457055663171,4.795024119466921,340.55495319972636,5.013586442234242,1.0420115276268636,12.342849771109975,534.1132053540252,1
6.434054477974769,1.9817272862806345,7.900847926273144,555.5584228348923,4.1947997908706585,0.7689441548531883,28.534877322352997,772.058998589982,1
6.6487700694908245,7.858390846755223,7.69294303598164,314.1269730865736,8.395025466525041,1.7654346697212617,26.248627435267984,322.80598350517425,1
7.640781482391452,4.990583960491958,6.9815004379859955,328.2669684785604,3.695484786826473,1.4796560393253728,24.771785733331022,600.7719868344982,1
7.2301257767617795,4.79231556966996,7.299731815673489,563.0076689977038,3.0928307174230922,1.9240093846564965,25.10420741068886,517.0391859941575,1
6.629167857363073,7.228852727288566,7.715520667526597,470.0683594297658,9.418858620395257,0.8014122221615237,27.46627088096516,663.5372626109108,1
7.359287203179349,1.6474451251861382,8.042642988155775,536.5789975781591,0.22980667007157707,0.7426183088859022,24.855492382510697,453.24172648005657,2
7.067954284543628,1.026499987549131,7.979714565359877,265.6473095170221,1.9579137667674482,0.5813050647273567,15.6297224863439,594.6430418015177,1
7.678051493373022,6.587731276224012,7.173471510748307,532.4144261153646,2.692240629100998,1.0679878577144464,35.98166117261261,720.43906375424,1
6.508562834285853,3.1410492001686703,8.076418252478927,350.99577766338854,9.855488073700402,0.14086821906065009,31.004004097142257,369.76474122164495,2
6.770636497381562,1.6085580416656597,7.072453727587707,297.46740216782325,5.627398917625443,5.722258585805175,18.57527669022586,548.4488464979299,1
6.725524292807489,0.6670092679442804,8.46303825230298,374.19826616995545,1.831826892179052,0.5227318456500293,23.274313847617048,122.42755255553033,2
5.975539536307517,3.8334459447891023,6.558835746785249,654.3097435391217,1.703275974630377,2.530245710739241,23.819829049219795,640.5006038126716,1
7.2072841939452035,2.8663374163244684,7.609587288224343,395.3318797576587,10.043080274598886,0.6468537036772888,30.394247832544817,890.9325086924979,1
7.182738690525922,2.492970952673866,5.064392126824155,780.2086068431902,1.7087987491857708,1.5843948480681855,14.203655323401161,251.11279045026095,1
7.003579419649722,0.2629940988328842,6.945134295814279,140.67328428777796,2.9889091260357232,3.473947882958255,22.504958677851054,481.7237479144114,1
6.835789006637397,9.06714348234335,8.351233081694968,218.05831215278815,3.604910438866248,1.5135403086822563,16.196817783312483,676.0962601828227,1
6.00924048056471,0.8427953819309163,5.949397699937897,648.6277855718337,7.2177718559989845,3.327277739046708,23.574522420858308,506.2834946933101,1
6.705548274064249,2.691154417048065,7.019849285474875,686.34068387336,3.3524260375063797,2.417743608417716,22.63749553457548,533.0199102986452,1
6.760099838431262,2.3433249445399866,3.8923956751346855,320.48141442174096,1.4524769243742617,0.35802485540765944,25.39847033691356,421.8001116952723,1
6.438405911544867,5.095598974221675,5.447888837202016,460.3340425084282,7.659673817139743,1.7776625372789283,21.975628004954082,414.36954938241706,1
6.887100001833794,0.675468815687768,5.840288165829147,556.8284877754915,7.545249989639431,1.3249549310734428,21.24488304304738,482.66116928292445,1
7.282835599770177,4.674724817351769,7.652626576157458,415.5936468952867,13.772529377159838,0.48019427158529027,28.09828345881574,508.3342844278712,1
8.32033013084737,3.8475365680087443,8.00011351858907,472.48006370816665,6.017751554346063,2.260343545162587,27.273363704712903,263.71174768453807,1
7.122204468982288,1.8996047526804716,7.415916651089704,451.6399519864784,1.6391197784982587,0.2752115322503996,27.75699171389121,486.79560281079426,2
7.180285273505935,4.558321577081269,6.926109925668933,227.78295305208133,13.344557203547168,2.148847072762794,24.115499547545788,813.7067877418654,1
6.947887858963683,3.3830175097590005,6.931347377476879,398.30080710569723,3.594415791038286,1.7963895140487443,22.141307088874054,416.17324128221907,1
5.6568601492906705,10.499644793739025,8.574068623560741,451.8547642704799,8.907317651001113,1.0876865250390164,24.405737589896145,252.54900342507446,0
6.981440287185548,2.864318839013003,7.819229770324579,465.4682751162084,13.042499864407754,0.5494130330596015,27.505810350342262,469.71678640271466,1
7.042161146958718,1.4234715164984668,6.9990816055419565,190.42408370713645,5.321836454508887,1.7576877004188642,14.116101495140757,357.07743757514066,1
8.7242694787397,4.707908632007749,9.43994924286189,563.0540849331016,4.852687105384425,0.08701543112330686,26.97055965185429,232.3316349356121,1
6.865347324653214,2.5885974407998398,10.424962561494151,469.4240479344142,6.032724643192319,0.4477827208103018,26.54569093667399,527.8336923465241,1
7.211083139633529,3.3315040847207262,5.631386324649495,291.6920667987399,6.858774420262036,0.9780226694076929,25.310754530428635,357.9435925697844,1
6.97570176120633,1.0349655919314913,8.283765105315767,719.8596351035479,9.921866194270242,1.088455415231479,24.253432890641623,375.05716662934503,1
6.181925373666328,5.1504865097451304,12.134834411529578,398.01231275717714,4.339691655840803,0.459698649934557,12.169403070337932,530.6854760770779,1
7.7999759701605145,2.2610240967408695,7.920308311575291,407.75289266176037,5.131243317978733,0.4718170730207336,22.80073368449797,193.36508092753309,2
7.526353122880742,4.068033884650543,7.673163954246415,546.256386778699,3.26417167443707,1.5532064639994405,33.94719355538687,151.686069949775,1
7.553722362930133,12.225174893923642,7.4163990901595795,732.6001706354787,3.250256717275178,0.36975045027313075,25.06450647784153,634.1744389003863,0
6.363428781643683,2.7353319430977376,8.235272276236111,552.1559394066783,2.3839519614561264,0.7015528005162828,23.463550806626408,113.83327985518343,1
7.9819560176552695,5.6476913312978985,8.632348749824825,573.9164755040805,3.4488086612661,0.2735912241403888,25.084530977950564,304.66446093852903,1
6.018704256045403,2.8869678311393967,5.6328496887462265,299.75672017644035,2.1337916299781465,1.0266139218008037,26.773864343140044,140.03209292231247,1
7.410799965660189,1.9220711679983513,7.460274557566757,463.0439553055754,9.152163339941788,0.8138098522965207,28.29410122344732,402.77270663023353,2
8.533318938066985,8.04117988751995,4.095753203253886,370.1607410742636,7.844754335155125,0.07539081223611009,23.85559918421029,585.611749530233,1
6.306624572408518,0.4634710298174779,7.18602507506775,555.6194772073914,4.608224139288508,0.21148118354109086,27.12459801196842,522.4675897464754,1
6.60359158927806,6.670125675496156,6.145967109266891,569.5448693264888,5.917998950806237,2.652572293233104,33.3832540138068,978.3746778914568,1
7.069755955561349,0.3953445338394307,8.008766368703226,694.9844274779912,2.3865065627352733,0.5007590563527485,30.031253997163574,717.3831235578001,1
6.647567042118661,6.20996764209987,5.015429209288461,126.24871246663037,4.836044368826073,1.3538094651240087,36.701501079284895,313.76842996867975,1
5.914535598253707,3.3703222165010747,6.731524034311358,355.413275652552,10.834403194834298,0.34245004554697167,21.716148208241417,260.58899903471786,1
7.0479940823642195,1.4271306980654273,8.949816375780918,645.0373416378063,10.586593155213198,2.952288728216045,33.380947537510075,1041.3375881951001,1
6.256387400391727,2.388953086373753,6.485500272833624,239.77052296012224,13.954164583203674,0.12779284600191176,21.046631800387026,712.5144011466725,1
7.331514701444627,5.437970916829839,4.642596333873171,570.8476549340508,9.137320520061031,2.4544194777153536,26.76783073370232,617.8739214539144,1
6.356403036036338,11.483681776527911,7.8862997296934765,620.1000751222125,6.30207776230618,1.08520544661077,28.662382646190498,514.9703624431236,0
8.084954083512278,0.7061027739016822,6.6202065103610455,445.74902319503093,8.811147388512023,1.7212504851385626,22.44611404047764,554.7043134950035,1
6.451722695364634,1.5095658309098163,7.221171845890655,236.78029692652117,1.7657384864444512,2.6825052268082636,25.439821387371378,203.58534490351474,1
6.774556938656027,0.9432171972482295,6.405195620306111,431.7720482699643,8.360729680564033,1.2309111063418452,29.552305512259206,531.4078340393536,1
7.5694620521587686,2.8684828203290462,10.461595116720044,668.8022006188085,9.351977368128232,3.5479201292060916,21.44864550844046,514.2462794918029,1
6.1383949784962315,6.324236345042485,5.16289089621973,680.8526062883124,4.775158122980031,2.649334591390321,33.34691729773824,319.172231379704,1
7.1592219542228905,0.815005989018,11.750243417841409,481.1820565166536,5.184384495177421,1.6775756548786007,18.077016876363256,392.2947092863043,1
7.9149999279977,3.302217131283209,6.914045203872972,303.4143466927859,4.03937075681465,2.335348990582705,34.69845721364192,803.0352786887112,1
5.874761735807141,6.18767269359247,7.775169864327203,710.7595791074116,4.6643937732507395,0.9942379145058372,30.00663067399796,474.9650159410275,1
7.129243700972613,2.360683885167278,6.637805373593275,573.1384318664564,5.662512047050562,0.3901211357232996,24.551372118361108,914.2342605066221,1
7.181917955973897,3.8738539655524904,6.575049660216819,313.2735046984692,6.09957711992527,5.149143762027328,22.986658943816344,151.8641127025233,1
7.547276010244117,7.650499154856307,6.32275514485105,501.3778456710762,2.4205107777055046,1.0559689648831179,22.46485868604488,395.5739627548504,1
6.134134502385343,1.262157479512149,8.401886943065453,494.5122721467237,2.815382360612458,1.2822850307553475,24.321021798714927,190.5442897506162,1
6.075680370841007,0.5271304546737136,5.383800459559415,354.48073476756645,7.849660386479615,0.2254349167822908,24.75752069225587,258.11550922163315,1
7.3653590959318285,4.228663008686314,8.046162816364003,502.2160222072066,6.5147672420931455,2.809254537127006,31.276131233172908,334.3588588681406,1
7.20788927126323,4.314027503824651,4.2232608974222865,615.9280257185821,2.600112482284588,1.25300233386664,34.843270501922916,563.0619253541182,1
7.1753449952421136,2.226939191054343,7.910293156712646,405.56262018536404,4.503847789793164,1.5520132889246305,25.996899603270037,553.3652342160774,1
7.242513746647883,1.875348308685486,8.773713908898287,631.2403637382081,15.275270527567026,1.7280401001721803,20.77185756005298,364.1419360744789,1
6.523982694895056,3.4222943734875595,5.588221339038946,186.69681460197535,0.5130639776263031,0.4863591973607945,22.27136979681903,54.4400885326836,1
7.162577588012702,1.2404017912450325,8.518113902578115,782.7400489681299,0.23336665824718844,2.752069845131914,24.084546076943578,795.5385746064305,1
7.205150731309077,1.2423006862240136,7.577078115936482,458.6026904969523,0.5270151796213738,1.3700680106547152,19.849389473516123,442.8470567927288,1
6.499954007381542,5.413157807048115,9.89763968303676,610.9531492205433,19.239783439616282,0.08385848884326587,19.105292989463106,276.7419659397722,1
8.306042157801329,1.1599885711749638,6.2171904265333655,482.7917229802058,1.9677427972761223,2.34256658883738,35.48563606186514,554.9861562140175,1
7.331683044638251,0.5679958517605974,11.723978855584095,326.4716074714534,3.8651756831483235,0.9121222293509803,26.51306762973127,540.8890341046348,1
6.166087551958146,1.8720833098482714,3.9138267685121435,444.54350645107434,7.3997352677153,0.5418639992817466,20.834334331598267,435.46470700000697,1
7.459587526043681,2.272280705589322,7.005744299045811,163.57934731481146,7.057584201622259,0.14867745830265627,29.08301785178856,529.7062031283009,1
6.317722830840875,4.6743632429936035,4.9521454340656,553.2580396069214,4.07632643542549,0.7020470897980412,19.108269375965772,268.99403191839633,1
7.550959222619716,2.016341034546584,10.276581265274649,479.0646867967231,12.453131474104701,0.6289868508877039,19.519939760644732,651.9825686352967,1
7.811016905305182,8.519746193926212,7.107448509276245,421.2664262297633,8.574423912305551,2.5420919217849844,20.984787994678776,300.62658104862595,1
6.425522377153802,3.5585122546091714,7.242472383946076,562.9049356613456,2.928702081390986,0.5808165129156049,33.27256640432517,378.88606893931365,1
7.6743632904710255,1.6516318696264156,8.164857147127819,455.62848923897894,2.05853460770237,0.19485054603831808,23.73559967110813,629.7603632303151,1
7.288946648855549,4.5345401436010775,7.4927922205090685,541.0244808423862,5.592919708220969,1.5656579949203466,12.791465065487566,740.7917930020468,1
7.575442111996143,8.419881643920798,6.609357665397998,594.3474868320217,8.860411818699063,2.6411633810653656,31.050329665877967,817.1549136092677,1
8.327755087857764,5.31063519311773,5.615029124056427,367.6157790756902,15.509898987062073,0.7478334159178912,23.468093179188212,711.1596476933144,1
6.828228318797991,0.7637189966198391,7.7527701035001435,324.68845764122625,6.2890627828918095,4.072818460753624,15.752959970607971,435.18556323964367,1
6.472384684949757,2.436964899206213,8.068250449034217,191.61598878712954,3.7287412271551994,2.3198711658399698,23.416582560182952,191.79338617990743,1
6.377339899262134,4.02197959635031,8.543065854602593,468.38411982417875,11.72339782569402,2.8212590845813774,27.605019483024517,781.0111171205788,1
6.428932800524193,5.1581089612556115,10.369090275459783,517.8145932676032,10.66526565087419,1.529062537196047,27.02024583266485,774.1391977809951,1
6.946028803410127,2.8823429263938434,4.239346643379012,251.45769022664408,8.512511251530753,1.3913000428013196,33.992074895824096,365.6047693293009,1
7.238806382371651,2.5720329624267095,7.398424203970943,663.0569772042526,1.6945859267191374,0.5550364454351148,20.736160687150345,684.237807564912,1
7.193683559531014,10.449033851481058,9.287606753732142,326.6496792970914,3.886403501169335,3.422277781944494,25.233600601324863,433.56444121385226,0
7.579028274325217,5.365323114290633,7.313216363341703,134.47498624117486,4.299372297905819,3.0087094306563156,21.50215360710789,800.2553767023458,1
7.009101324314535,4.544654806316365,3.9927413194600945,674.2234349838491,8.515311196220848,3.4775078858890263,17.289035529063884,397.0270675192436,1
8.017473854010122,2.0896199512763585,5.563440637725119,154.04775000227403,0.7658323571439609,0.999115707279365,29.427636861529773,895.7302575097007,1
6.814740216733431,1.2232385871284177,7.992854774515979,594.6268160075138,3.6470838718496155,0.7599670347389164,27.3163478457376,657.2241095196491,1
8.904118416612732,4.60176589737933,7.938295942325011,558.167928131378,5.069538274216031,1.8992701730058439,26.418392248494264,859.5089689371973,1
7.437967143435504,5.776150853640308,8.508779547511532,497.93311518298157,4.180940972504407,0.6597865382989083,27.133950966293224,407.24054607002415,1
6.399989710508602,3.318905341742913,6.328486584677724,371.58375776751546,14.438765231860394,1.0090344777104703,21.5726357365579,581.0059208888385,1
6.250375251357221,5.3753204528302385,7.889824852378947,525.4195941788366,9.985670049290505,0.10123613414625957,19.971524563409034,306.14416033112695,1
7.33773069067023,5.471025802159212,6.081205038155513,607.2727310556826,9.967653617641757,1.2880726857266098,25.1882368608468,668.7978504238393,1
6.8435760502719045,6.041480579865322,7.889936990465537,302.12842552867903,3.429605396311908,1.6734142974642108,30.80605701205807,679.8083065674249,1
7.499800345864465,0.7495061912702228,7.5798182956553095,596.4560509469225,5.703652558319922,2.869493655710597,33.040385677267736,979.4047836402374,1
7.331266337201481,2.493856523169425,6.268709969755644,589.6311767905866,2.375804462914526,1.9576655268028245,28.977163534037164,596.4079594439298,1
6.949019761140189,4.800358321290678,9.83727544614403,493.95766363823327,2.4393437766071795,2.2279295053120447,25.14587213384048,644.8188405012187,1
6.407244397352117,3.463507129553185,4.9415460747564195,369.3037682878331,10.048748579635864,3.8767811711247875,26.34891964699968,405.83392469924365,1
5.9396069427198945,5.482856504373367,7.287568525484209,590.3186047273164,8.9222856265466,0.4557766853722914,25.057969296626858,608.2758745270477,1
6.687439533553086,4.542706879499245,6.235641653513535,526.2469434243785,2.225178643419988,0.37374339547378566,19.87028330150286,424.0217582624833,2
7.5994791560264305,0.2917795131815726,10.251303053784412,297.6060505208149,5.430104225247557,1.2133885591368714,25.123236891052716,523.1721517684,1
7.149865620891143,7.044443495621636,8.397597011430628,394.8966286847628,1.1935212787440779,0.32453507450073826,18.325865912057534,534.903132309159,1
6.127982854901608,2.243537709324745,6.526034436944416,572.858240763105,7.31660915715419,1.3614230798842009,24.379613869484803,429.53902533016594,1
7.121226648095828,1.5650607237283816,7.080427066019441,467.18709256512665,2.176245687383975,0.3388520111508066,33.18052555298159,512.5890193083987,1
7.269722165810186,6.8873793222045805,10.291886060970793,612.8974341667988,5.441915423158872,0.4232271407977095,29.114296113916758,424.9409660573159,1
6.381299794659207,5.193710923761968,6.080586552404954,398.75299565274054,15.191966025898953,0.1513851195332296,20.38440407881735,424.05377499323214,1
7.10760757416187,7.543903236151614,4.853327741654162,300.01570616278497,1.9297315807001758,1.2716922357416582,24.637854651788583,715.3329303004543,1
7.0407461029122,4.054403620123017,7.936510293695721,779.0403923415106,6.468143854275649,0.24108764030979624,20.82811844122631,535.0827283652823,1
6.199920791518564,2.467884920263619,7.970460551111731,197.86573758802638,4.859574031301523,1.5892875616299362,24.68743115911395,569.4132544400554,1
7.250451152243798,3.7174367539583897,8.49905186008479,375.0240603897504,1.7761582125853004,1.8088733774719103,30.205539082622813,208.53904620289285,1
7.392549168457764,1.3193280540038552,8.508938641307928,491.9622001049977,2.746988036217819,0.5124888788882892,28.265039691549518,584.6916663660779,1
7.758135870222694,0.9185553406777388,10.1560584761007,597.9125837216567,6.869464132755369,2.0134337719165294,37.420720403726676,606.0846927950475,1
7.737661436424432,1.9582670358563425,4.922793764435946,546.9674052813391,4.249060281679775,1.8375588759365464,30.962387012537857,420.33227546224947,1
6.035631442430036,9.06862281512198,5.695795208032001,796.6888507414319,12.712339532892043,2.4168883976727518,26.020001905388458,917.0059352521382,1
